site_id,hour,events_count,total_hours,total_kwh
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,0,1,8.968055555555555,20362.18643907335
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,3,1,1.6527777777777777,3428.493606567383
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,6,5,4.062777777777778,7887.841737692091
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,7,3,0.3322222222222222,472.50469367133246
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,8,4,3.4411111111111112,7403.39818564521
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,9,10,15.08,34218.991252950036
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,10,35,65.05654444444444,152736.58565278794
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,11,28,39.42512277777778,89389.8682294888
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,12,15,8.933598333333332,18089.645635240344
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,13,10,2.4751716666666668,4567.869817610449
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,14,11,9.426410833333334,20677.993454827203
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,15,12,2.647222222222222,3438.203360324436
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,16,4,1.0691666666666666,1137.4332949490017
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,17,3,1.2366666666666666,2383.016434970432
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,18,1,0.6702777777777778,408.35947475857205
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,19,2,3.453888888888889,7658.319337972005
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,20,2,0.8963888888888888,626.5983958265516
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,21,1,10.993333333333332,24523.535974799262
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,22,1,0.5438888888888889,1047.4752419026693
ANGLIAN_WATER_SEWAGE_TREATMENT_WORKS_PHS_II_BRAMFORD,23,1,0.5122222222222222,1198.5787915886772
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,0,1,0.5011111111111112,6135.8074483574765
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,4,27,118.125,964069.3573809476
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,7,1,16.64,4.020034722222222
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,9,3,0.16083333333333333,239.44560438368057
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,10,16,9.507857777777778,40107.79548709445
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,11,53,16.963088333333335,96420.87257514105
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,12,69,17.05388888888889,79344.29040235732
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,13,76,31.611378333333334,59056.12111696031
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,14,58,7.482355277777778,30141.892007141112
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,15,13,6.212278055555555,11870.014317220051
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,17,1,0.46138888888888885,3626.932534620497
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,19,1,0.01,0.07772569444444444
FORENERGY_LTD_RADICAL_FARM_SOLAR_PHS_2_BURWELL,21,1,9.695833333333333,192771.3581519911
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,0,14,125.41694444444445,1234265.3161055502
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,1,9,1.843611111111111,9592.681032986111
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,2,4,21.765,45991.89368537055
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,3,6,0.8347222222222221,4260.471795518663
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,4,4,9.074444444444444,87379.47332967122
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,6,2,1.5677777777777777,14581.672697414822
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,7,1,13.036388888888888,10760.75
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,8,2,0.6863888888888888,5799.75
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,9,3,16.775,163620.0770114475
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,10,3,1.2702777777777778,10315.065745646158
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,11,5,1.6702777777777778,12119.978427259659
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,12,4,0.10861111111111112,406.32643527560765
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,13,2,0.5669444444444445,2757.3885779486764
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,14,3,1.761388888888889,9200.300674574111
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,15,1,0.16611111111111113,938.176974351671
GEW2_LTD_ASHINGDON_CANEWDON_PV_ULVERSTON_ROCHFORD_RAYLEIGH,16,2,3.1369444444444445,15310.555555555555
